Data_Source;Departure_city;Arrival_city;Nb_bus_taken;Nb_train_taken;Nb_car_taken;Nb_plane_taken;Duration;Price_min;Price_max
Rome2rio;London;Madrid;1;0;0;0;1665;122;185
Rome2rio;London;Madrid;1;1;0;0;3000;178;275
Rome2rio;London;Madrid;0;0;1;0;1070;186;338
Rome2rio;London;Madrid;0;0;1;0;981;347;443
Rome2rio;London;Dublin;0;0;0;1;242;62;231
Rome2rio;London;Dublin;0;0;0;1;235;47;252
Rome2rio;London;Dublin;0;1;0;1;254;35;301
Rome2rio;London;Dublin;0;0;0;1;273;37;226
Rome2rio;London;Dublin;0;1;0;1;269;38;223
Rome2rio;London;Dublin;0;1;0;1;278;46;234
Rome2rio;London;Dublin;1;1;0;1;394;69;181
Rome2rio;London;Dublin;0;1;0;1;398;76;426
Rome2rio;London;Dublin;0;1;0;0;439;150;429
Rome2rio;London;Dublin;0;1;0;0;481;142;435
Rome2rio;London;Dublin;1;0;0;0;750;15;19
Rome2rio;London;Dublin;0;1;0;0;852;120;285
Rome2rio;London;Dublin;0;0;1;0;427;87;114
Rome2rio;London;Lisbon;0;0;0;1;327;96;251
Rome2rio;London;Lisbon;0;1;0;1;346;65;260
Rome2rio;London;Lisbon;0;0;0;1;370;63;205
Rome2rio;London;Lisbon;0;1;0;1;370;42;242
Rome2rio;London;Lisbon;0;0;0;1;464;166;300
Rome2rio;London;Lisbon;0;1;0;1;428;120;345
Rome2rio;London;Lisbon;1;1;0;0;1297;256;572
Rome2rio;London;Lisbon;1;0;0;0;1920;89;138
Rome2rio;London;Lisbon;0;0;1;0;1937;217;550
Rome2rio;London;Lisbon;0;2;0;0;1405;289;588
Rome2rio;London;Lisbon;1;1;1;0;2066;399;827
Rome2rio;London;Brussels;0;1;0;0;130;100;350
Rome2rio;London;Brussels;1;0;0;0;390;10;23
Rome2rio;London;Brussels;0;0;1;0;299;18;45
Rome2rio;London;Brussels;0;0;1;0;229;191;208
Rome2rio;London;Brussels;0;0;1;0;307;60;92
Rome2rio;London;Brussels;0;0;0;1;216;54;265
Rome2rio;London;Brussels;0;1;0;1;256;85;598
Rome2rio;London;Brussels;0;1;0;1;284;90;417
Rome2rio;London;Luxembourg;0;1;0;0;387;124;374
Rome2rio;London;Luxembourg;1;0;0;0;630;16;21
Rome2rio;London;Luxembourg;1;0;0;0;760;29;49
Rome2rio;London;Luxembourg;0;0;1;0;348;217;248
Rome2rio;London;Luxembourg;0;0;1;0;426;87;132
Rome2rio;London;Luxembourg;0;0;0;1;240;88;369
Rome2rio;London;Luxembourg;0;0;0;1;243;58;250
Rome2rio;London;Luxembourg;0;0;0;1;271;36;224
Rome2rio;London;Luxembourg;0;1;0;1;257;42;479
Rome2rio;London;Amsterdam;0;1;0;0;235;130;360
Rome2rio;London;Amsterdam;1;0;0;0;630;17;35
Rome2rio;London;Amsterdam;1;0;0;0;707;31;37
Rome2rio;London;Amsterdam;0;0;1;0;402;29;60
Rome2rio;London;Amsterdam;0;0;1;0;326;217;248
Rome2rio;London;Amsterdam;0;0;1;0;404;87;132
Rome2rio;London;Amsterdam;0;1;0;1;209;80;348
Rome2rio;London;Amsterdam;0;0;0;1;228;58;229
Rome2rio;London;Amsterdam;0;0;0;1;226;58;270
Rome2rio;London;Amsterdam;0;1;0;1;250;47;189
Rome2rio;London;Amsterdam;0;0;0;1;249;60;204
Rome2rio;London;Amsterdam;0;1;0;1;260;52;161
Rome2rio;London;Bern;0;1;0;0;485;SFr 260 ; SFr 596
Rome2rio;London;Bern;0;1;0;0;531;SFr 246 ; SFr 614
Rome2rio;London;Bern;1;0;0;0;1055;SFr 42 ; SFr 53
Rome2rio;London;Bern;1;1;0;0;1286;SFr 95 ; SFr 169
Rome2rio;London;Bern;0;0;1;0;578;;
Rome2rio;London;Bern;0;0;1;0;656;SFr 140 ; SFr 219
Rome2rio;London;Bern;0;1;0;1;322;SFr 90 ; SFr 350
Rome2rio;London;Bern;0;1;0;1;328;SFr 117 ; SFr 346
Rome2rio;London;Bern;0;1;0;1;321;SFr 97 ; SFr 340
Rome2rio;London;Bern;0;2;0;1;341;SFr 85 ; SFr 268
Rome2rio;London;Bern;0;1;0;1;393;SFr 112 ; SFr 366
Rome2rio;London;Bern;0;1;0;1;386;SFr 97 ; SFr 340
Rome2rio;London;Copenhagen;0;0;0;1;271;454 kr ; 2745 kr
Rome2rio;London;Copenhagen;0;1;0;1;290;376 kr ; 2062 kr
Rome2rio;London;Copenhagen;0;0;0;1;299;305 kr ; 2000 kr
Rome2rio;London;Copenhagen;0;0;0;1;373;758 kr ; 2708 kr
Rome2rio;London;Copenhagen;0;1;0;1;304;319 kr ; 1369 kr
Rome2rio;London;Copenhagen;0;1;0;1;329;716 kr ; 2652 kr
Rome2rio;London;Copenhagen;0;1;0;0;885;1998 kr ; 5299 kr
Rome2rio;London;Copenhagen;0;1;0;0;958;1888 kr ; 4598 kr
Rome2rio;London;Copenhagen;1;0;0;0;1340;466 kr ; 568 kr
Rome2rio;London;Copenhagen;1;0;0;0;1529;422 kr ; 559 kr
Rome2rio;London;Copenhagen;0;0;1;0;782;2343 kr ; 2986 kr
Rome2rio;London;Copenhagen;0;0;1;0;860;1375 kr ; 2096 kr
Rome2rio;London;Oslo;0;1;0;1;300;kr 675 ; kr 2161
Rome2rio;London;Oslo;0;2;0;1;314;kr 737 ; kr 2050
Rome2rio;London;Oslo;0;1;0;1;323;kr 435 ; kr 4501
Rome2rio;London;Oslo;0;1;0;1;417;kr 1097 ; kr 3247
Rome2rio;London;Oslo;0;2;0;1;329;;
Rome2rio;London;Oslo;1;1;0;0;1632;kr 2226 ; kr 5177
Rome2rio;London;Oslo;1;0;0;0;1895;kr 1119 ; kr 1442
Rome2rio;London;Oslo;0;1;0;0;1966;;
Rome2rio;London;Oslo;1;0;0;0;2579;kr 1035 ; kr 1424
Rome2rio;London;Oslo;1;1;0;0;1480;kr 2639 ; kr 6422
Rome2rio;London;Oslo;0;0;1;0;1151;kr 4244 ; kr 5601
Rome2rio;London;Oslo;0;0;1;0;1229;kr 2962 ; kr 4420
Rome2rio;London;Stockholm;0;0;0;1;305;999 kr ; 2576 kr
Rome2rio;London;Stockholm;0;1;0;1;319;644 kr ; 2458 kr
Rome2rio;London;Stockholm;0;0;0;1;428;1224 kr ; 2866 kr
Rome2rio;London;Stockholm;0;1;0;1;0;708 kr ; 1607 kr
Rome2rio;London;Stockholm;0;1;0;0;1752;2499 kr ; 7201 kr
Rome2rio;London;Stockholm;0;1;0;0;1847;2601 kr ; 5826 kr
Rome2rio;London;Stockholm;1;0;0;0;1955;984 kr ; 1239 kr
Rome2rio;London;Stockholm;1;0;0;0;2635;1395 kr ; 1791 kr
Rome2rio;London;Stockholm;0;0;1;0;1175;4156 kr ; 5417 kr
Rome2rio;London;Stockholm;0;0;1;0;1253;2792 kr ; 4154 kr
Rome2rio;London;Helsinki;0;0;0;1;335;64;277
Rome2rio;London;Helsinki;0;1;0;1;364;78;276
Rome2rio;London;Helsinki;0;0;0;1;442;94;326
Rome2rio;London;Helsinki;0;1;0;0;2576;370;802
Rome2rio;London;Helsinki;1;0;0;0;3240;;
Rome2rio;London;Helsinki;1;0;0;0;3780;463;493
Rome2rio;London;Helsinki;0;0;1;0;2098;547;723
Rome2rio;London;Helsinki;0;0;1;0;2176;407;607
Rome2rio;London;Tallinn;0;0;0;1;405;83;349
Rome2rio;London;Tallinn;0;1;0;1;339;67;348
Rome2rio;London;Tallinn;0;0;0;1;353;50;263
Rome2rio;London;Tallinn;0;0;0;1;422;78;508
Rome2rio;London;Tallinn;0;0;0;1;530;106;462
Rome2rio;London;Tallinn;0;1;0;1;559;120;461
Rome2rio;London;Tallinn;1;1;0;0;2224;276;756
Rome2rio;London;Tallinn;1;1;0;0;2756;224;501
Rome2rio;London;Tallinn;1;0;0;0;3000;117;159
Rome2rio;London;Tallinn;0;0;1;0;1626;437;573
Rome2rio;London;Tallinn;0;0;1;0;1704;307;457
Rome2rio;London;Riga;0;0;0;1;397;$52 ; $314
Rome2rio;London;Riga;0;0;0;1;476;$111 ; $335
Rome2rio;London;Riga;0;1;0;1;393;$61 ; $238
Rome2rio;London;Riga;0;0;0;1;499;$91 ; $331
Rome2rio;London;Riga;0;1;0;1;402;;
Rome2rio;London;Riga;1;1;0;0;1968;$245 ; $808
Rome2rio;London;Riga;1;1;0;0;2426;$241 ; $539
Rome2rio;London;Riga;1;0;0;0;2575;$102 ; $142
Rome2rio;London;Riga;0;1;0;0;2622;$345 ; $726
Rome2rio;London;Riga;1;0;0;0;2831;$101 ; $131
Rome2rio;London;Riga;0;0;1;0;1374;$445 ; $572
Rome2rio;London;Riga;0;0;1;0;1453;$301 ; $440
Rome2rio;London;Vilnius;0;0;0;1;338;$82 ; $306
Rome2rio;London;Vilnius;0;0;0;1;344;$66 ; $535
Rome2rio;London;Vilnius;0;1;0;1;349;$48 ; $250
Rome2rio;London;Vilnius;0;1;0;1;359;$72 ; $392
Rome2rio;London;Vilnius;0;1;0;0;2232;;
Rome2rio;London;Vilnius;1;1;0;0;2369;$234 ; $542
Rome2rio;London;Vilnius;1;0;0;0;2387;$97 ; $134
Rome2rio;London;Vilnius;0;0;1;0;1211;$435 ; $562
Rome2rio;London;Vilnius;0;0;1;0;1290;$291 ; $430
Rome2rio;London;Warsaw;0;0;0;1;337;277 zł ; 1 824 zł
Rome2rio;London;Warsaw;0;0;0;1;330;238 zł ; 1 559 zł
Rome2rio;London;Warsaw;0;1;0;1;363;161 zł ; 3 514 zł
Rome2rio;London;Warsaw;0;0;0;1;374;;
Rome2rio;London;Warsaw;0;0;0;1;333;284 zł ; 1 353 zł
Rome2rio;London;Warsaw;0;1;0;1;339;426 zł ; 1 434 zł
Rome2rio;London;Warsaw;0;1;0;0;975;951 zł ; 2 894 zł
Rome2rio;London;Warsaw;0;1;0;0;1431;1 052 zł ; 2 321 zł
Rome2rio;London;Warsaw;1;0;0;0;1765;300 zł ; 407 zł
Rome2rio;London;Warsaw;1;0;0;0;1787;260 zł ; 360 zł
Rome2rio;London;Warsaw;0;0;1;0;892;1 455 zł ; 1 829 zł
Rome2rio;London;Warsaw;0;0;1;0;971;855 zł ; 1 324 zł
Rome2rio;London;Prague;0;0;0;1;287;3 344 Kč ; 6 144 Kč
Rome2rio;London;Prague;0;0;0;1;285;2 164 Kč ; 5 442 Kč
Rome2rio;London;Prague;0;0;0;1;308;1 420 Kč ; 4 089 Kč
Rome2rio;London;Prague;0;1;0;1;304;1 272 Kč ; 5 661 Kč
Rome2rio;London;Prague;0;1;0;1;313;1 016 Kč ; 3 481 Kč
Rome2rio;London;Prague;0;1;0;1;328;1 702 Kč ; 3 528 Kč
Rome2rio;London;Prague;1;1;0;0;816;6 756 Kč ; 14 371 Kč
Rome2rio;London;Prague;1;0;0;0;1160;900 Kč ; 1 200 Kč
Rome2rio;London;Prague;1;0;0;0;2012;1 017 Kč ; 1 227 Kč
Rome2rio;London;Prague;0;0;1;0;702;7 479 Kč ; 9 223 Kč
Rome2rio;London;Prague;0;0;1;0;781;4 236 Kč ; 6 258 Kč
Rome2rio;London;Vienna;0;0;0;1;305;99;219
Rome2rio;London;Vienna;0;0;0;1;328;71;163
Rome2rio;London;Vienna;0;1;0;1;319;63;278
Rome2rio;London;Vienna;0;1;0;1;343;68;400
Rome2rio;London;Vienna;0;1;0;1;437;48;253
Rome2rio;London;Vienna;0;1;0;0;819;259;611
Rome2rio;London;Vienna;1;1;0;0;1462;50;64
Rome2rio;London;Vienna;1;0;0;0;1505;70;85
Rome2rio;London;Vienna;0;2;0;0;1053;199;471
Rome2rio;London;Vienna;0;0;1;0;814;317;403
Rome2rio;London;Vienna;0;0;1;0;892;187;287
Rome2rio;London;Bratislava;1;0;0;1;321;89;215
Rome2rio;London;Bratislava;1;0;0;1;344;61;159
Rome2rio;London;Bratislava;1;1;0;1;335;53;274
Rome2rio;London;Bratislava;0;0;0;0;0;48;236
Rome2rio;London;Bratislava;1;1;0;1;359;58;396
Rome2rio;London;Bratislava;0;1;0;1;367;65;323
Rome2rio;London;Bratislava;0;1;0;0;921;270;639
Rome2rio;London;Bratislava;1;0;0;0;1583;78;94
Rome2rio;London;Bratislava;1;1;0;0;1588;82;99
Rome2rio;London;Bratislava;0;2;0;0;1155;210;499
Rome2rio;London;Bratislava;0;0;1;0;856;327;423
Rome2rio;London;Bratislava;0;0;1;0;935;197;307
Rome2rio;London;Budapest;0;0;0;1;332;25 936 Ft ; 72 264 Ft
Rome2rio;London;Budapest;0;0;0;1;325;25 534 Ft ; 72 864 Ft
Rome2rio;London;Budapest;0;0;0;1;353;13 092 Ft ; 65 839 Ft
Rome2rio;London;Budapest;0;1;0;1;344;12 969 Ft ; 64 132 Ft
Rome2rio;London;Budapest;0;1;0;1;349;;
Rome2rio;London;Budapest;0;1;0;1;368;39 014 Ft ; 180 025 Ft
Rome2rio;London;Budapest;0;1;0;0;1044;100 756 Ft ; 210 888 Ft
Rome2rio;London;Budapest;1;0;0;0;1712;27 486 Ft ; 32 733 Ft
Rome2rio;London;Budapest;1;0;0;0;1913;40 991 Ft ; 58 886 Ft
Rome2rio;London;Budapest;0;2;0;0;1270;76 756 Ft ; 172 888 Ft
Rome2rio;London;Budapest;0;0;1;0;945;115 509 Ft ; 152 431 Ft
Rome2rio;London;Budapest;0;0;1;0;1023;72 132 Ft ; 108 413 Ft
Rome2rio;London;Ljubljana;0;0;0;1;293;81;307
Rome2rio;London;Ljubljana;0;0;0;1;395;151;236
Rome2rio;London;Ljubljana;0;0;0;1;415;96;627
Rome2rio;London;Ljubljana;0;1;0;1;312;110;386
Rome2rio;London;Ljubljana;0;0;0;1;321;78;451
Rome2rio;London;Ljubljana;0;1;0;1;483;76;546
Rome2rio;London;Ljubljana;0;1;0;0;1026;274;606
Rome2rio;London;Ljubljana;1;0;0;0;1640;74;97
Rome2rio;London;Ljubljana;1;0;0;0;1889;75;109
Rome2rio;London;Ljubljana;0;0;1;0;875;327;423
Rome2rio;London;Ljubljana;0;0;1;0;953;197;307
Rome2rio;London;Bucharest;0;0;0;1;392;78;309
Rome2rio;London;Bucharest;0;0;0;1;420;50;343
Rome2rio;London;Bucharest;0;1;0;1;396;47;268
Rome2rio;London;Bucharest;0;0;0;1;479;103;278
Rome2rio;London;Bucharest;0;1;0;1;421;;
Rome2rio;London;Bucharest;0;1;0;1;430;71;371
Rome2rio;London;Bucharest;1;1;0;0;1735;;
Rome2rio;London;Bucharest;0;1;0;0;2092;344;707
Rome2rio;London;Bucharest;1;0;0;0;2666;120;143
Rome2rio;London;Bucharest;0;0;1;0;1506;447;593
Rome2rio;London;Bucharest;0;0;1;0;1584;317;477
Rome2rio;London;Belgrade;0;0;0;1;340;RSD 12069 ; RSD 36897
Rome2rio;London;Belgrade;0;0;0;1;437;RSD 13506 ; RSD 29164
Rome2rio;London;Belgrade;0;1;0;1;373;RSD 7764 ; RSD 35684
Rome2rio;London;Belgrade;0;1;0;1;459;RSD 11575 ; RSD 35583
Rome2rio;London;Belgrade;1;1;0;0;1467;;
Rome2rio;London;Belgrade;1;1;0;0;1632;RSD 40140 ; RSD 91809
Rome2rio;London;Belgrade;1;1;0;0;1700;RSD 20130 ; RSD 53009
Rome2rio;London;Belgrade;2;0;0;0;2088;RSD 11506 ; RSD 26206
Rome2rio;London;Belgrade;2;0;0;0;2565;RSD 7013 ; RSD 22361
Rome2rio;London;Belgrade;0;0;1;0;1136;RSD 45549 ; RSD 59227
Rome2rio;London;Belgrade;0;0;1;0;1215;RSD 30407 ; RSD 45211
Rome2rio;London;Sofia;0;0;0;1;368;$78 ; $393
Rome2rio;London;Sofia;0;0;0;1;396;$46 ; $986
Rome2rio;London;Sofia;0;0;0;1;480;$123 ; $337
Rome2rio;London;Sofia;0;1;0;1;387;$73 ; $250
Rome2rio;London;Sofia;0;1;0;1;406;;
Rome2rio;London;Sofia;1;1;0;0;1872;$280 ; $676
Rome2rio;London;Sofia;1;0;0;0;2444;$16;$160
Rome2rio;London;Sofia;0;1;0;0;2456;$364 ; $764
Rome2rio;London;Sofia;2;0;0;0;2580;$272 ; $346
Rome2rio;London;Sofia;1;0;0;0;2640;$100 ; $150
Rome2rio;London;Sofia;0;0;1;0;1398;$485 ; $642
Rome2rio;London;Sofia;0;0;1;0;1476;$341 ; $510
Rome2rio;London;Tijana;1;0;0;1;612;RSD 12769 ; RSD 39407
Rome2rio;London;Tijana;1;0;0;1;725;RSD 9480 ; RSD 43178
Rome2rio;London;Tijana;1;1;0;1;610;;
Rome2rio;London;Tijana;1;0;0;1;753;;
Rome2rio;London;Tijana;1;1;0;1;744;RSD 8986 ; RSD 27864
Rome2rio;London;Tijana;1;1;0;1;763;RSD 7275 ; RSD 27965
Rome2rio;London;Tijana;1;2;0;1;913;RSD 10713 ; RSD 48933
Rome2rio;London;Tijana;1;1;0;1;799;RSD 12864 ; RSD 58194
Rome2rio;London;Tijana;1;1;0;0;1899;RSD 36054 ; RSD 68455
Rome2rio;London;Tijana;1;1;0;0;2107;RSD 38499 ; RSD 79498
Rome2rio;London;Tijana;1;1;0;0;2141;RSD 30056 ; RSD 67925
Rome2rio;London;Tijana;2;0;0;0;2364;RSD 12506 ; RSD 29206
Rome2rio;London;Tijana;1;0;0;0;2940;RSD 12306 ; RSD 16470
Rome2rio;London;Tijana;0;0;1;0;1274;RSD 49549 ; RSD 64227
Rome2rio;London;Tijana;0;0;1;0;1352;RSD 33407 ; RSD 50211
Rome2rio;London;Skopje;0;0;0;1;521;$192 ; $1,806
Rome2rio;London;Skopje;0;0;0;1;509;$102 ; $342
Rome2rio;London;Skopje;0;1;0;1;447;$113 ; $1,330
Rome2rio;London;Skopje;0;2;0;1;574;$106 ; $414
Rome2rio;London;Skopje;1;1;0;0;1580;$342 ; $760
Rome2rio;London;Skopje;1;1;0;0;1623;$338 ; $766
Rome2rio;London;Skopje;1;1;0;0;1834;$261 ; $671
Rome2rio;London;Skopje;1;0;0;0;2294;$134 ; $181
Rome2rio;London;Skopje;1;0;0;0;3000;$119 ; $160
Rome2rio;London;Skopje;0;0;1;0;1405;$495 ; $642
Rome2rio;London;Skopje;0;0;1;0;1483;$351 ; $510
Rome2rio;London;Athens;0;0;0;1;411;87;357
Rome2rio;London;Athens;0;1;0;1;430;66;296
Rome2rio;London;Athens;0;0;0;1;444;69;341
Rome2rio;London;Athens;0;0;0;1;518;122;466
Rome2rio;London;Athens;0;1;0;1;455;;
Rome2rio;London;Athens;0;1;0;1;479;98;359
Rome2rio;London;Athens;1;1;0;0;2148;380;865
Rome2rio;London;Athens;1;1;0;0;2322;415;977
Rome2rio;London;Athens;1;1;0;0;3180;503;1152
Rome2rio;London;Athens;2;0;0;0;3180;166;178
Rome2rio;London;Athens;1;0;0;0;3360;131;197
Rome2rio;London;Athens;0;0;1;0;1807;567;773
Rome2rio;London;Athens;0;0;1;0;1885;437;657
Rome2rio;London;Chisinau;0;0;0;1;501;$118 ; $393
Rome2rio;London;Chisinau;0;0;0;1;394;$122 ; $586
Rome2rio;London;Chisinau;0;1;0;1;419;$189 ; $351
Rome2rio;London;Chisinau;0;0;0;1;568;$183 ; $707
Rome2rio;London;Chisinau;0;2;0;1;591;$108 ; $506
Rome2rio;London;Chisinau;0;2;0;1;601;$127 ; $698
Rome2rio;London;Chisinau;1;1;0;0;2272;$424 ; $764
Rome2rio;London;Chisinau;0;1;0;0;2624;$395 ; $872
Rome2rio;London;Chisinau;1;1;0;0;3240;$118 ; $177
Rome2rio;London;Chisinau;1;0;0;0;3300;$14;$145
Rome2rio;London;Chisinau;0;0;1;0;1619;$505 ; $662
Rome2rio;London;Chisinau;0;0;1;0;1698;$361 ; $530
Rome2rio;London;Kiev;0;0;0;1;462;2 775 ₴ ; 9 003 ₴
Rome2rio;London;Kiev;0;1;0;1;428;2 690 ₴ ; 15 804 ₴
Rome2rio;London;Kiev;0;0;0;1;511;2 547 ₴ ; 8 254 ₴
Rome2rio;London;Kiev;0;0;0;1;432;1 450 ₴ ; 6 941 ₴
Rome2rio;London;Kiev;0;1;0;1;386;1 143 ₴ ; 3 824 ₴
Rome2rio;London;Kiev;0;0;0;1;504;2 747 ₴ ; 8 154 ₴
Rome2rio;London;Kiev;0;1;0;0;1990;6 887 ₴ ; 20 032 ₴
Rome2rio;London;Kiev;1;0;0;0;2470;2 382 ₴ ; 3 904 ₴
Rome2rio;London;Kiev;1;1;0;0;2480;6 387 ₴ ; 13 544 ₴
Rome2rio;London;Kiev;0;2;0;0;2532;11 787 ₴ ; 21 432 ₴
Rome2rio;London;Kiev;0;0;1;0;1495;11 951 ₴ ; 15 605 ₴
Rome2rio;London;Kiev;0;0;1;0;1574;8 462 ₴ ; 12 444 ₴
Rome2rio;London;Minsk;0;0;0;1;500;$134 ; $488
Rome2rio;London;Minsk;0;0;0;1;478;$104 ; $394
Rome2rio;London;Minsk;0;1;0;1;397;$144 ; $421
Rome2rio;London;Minsk;0;1;0;1;561;$91 ; $373
Rome2rio;London;Minsk;0;1;0;1;567;$75 ; $602
Rome2rio;London;Minsk;0;2;0;1;573;$57 ; $317
Rome2rio;London;Minsk;0;1;0;0;2019;$310 ; $656
Rome2rio;London;Minsk;1;0;0;0;2471;$83 ; $117
Rome2rio;London;Minsk;1;0;0;0;2863;$104 ; $151
Rome2rio;London;Minsk;0;0;1;0;1256;$445 ; $582
Rome2rio;London;Minsk;0;0;1;0;1334;$301 ; $450
Rome2rio;London;Moscow;0;0;0;1;409;RUB 6550 ; RUB 28076
Rome2rio;London;Moscow;0;0;0;1;419;RUB 6505 ; RUB 22631
Rome2rio;London;Moscow;0;0;0;1;521;RUB 9676 ; RUB 21449
Rome2rio;London;Moscow;0;1;0;1;458;;
Rome2rio;London;Moscow;0;0;0;1;610;RUB 10590 ; RUB 23716
Rome2rio;London;Moscow;0;0;0;1;442;RUB 9385 ; RUB 28660
Rome2rio;London;Moscow;0;1;0;0;2538;RUB 22031 ; RUB 45757
Rome2rio;London;Moscow;1;0;0;0;2940;RUB 9786 ; RUB 10205
Rome2rio;London;Moscow;1;0;0;0;3180;RUB 7744 ; RUB 10933
Rome2rio;London;Moscow;0;0;1;0;1758;RUB 33429 ; RUB 44824
Rome2rio;London;Moscow;0;0;1;0;1837;RUB 24557 ; RUB 36626
Rome2rio;London;Tbilissi;0;1;0;1;503;$123 ; $350
Rome2rio;London;Tbilissi;0;0;0;1;579;$148 ; $413
Rome2rio;London;Tbilissi;0;0;0;1;637;$107 ; $276
Rome2rio;London;Tbilissi;0;1;0;1;686;$313 ; $658
Rome2rio;London;Tbilissi;1;1;0;0;4980;;
Rome2rio;London;Tbilissi;1;0;0;0;4980;$179 ; $254
Rome2rio;London;Tbilissi;1;1;0;0;5280;$394 ; $878
Rome2rio;London;Tbilissi;1;1;0;0;5760;$447 ; $893
Rome2rio;London;Tbilissi;2;0;0;0;7020;$110 ; $163
Rome2rio;London;Tbilissi;0;0;1;0;2880;$735 ; $1,042
Rome2rio;London;Tbilissi;0;0;1;0;3000;$591 ; $910
Rome2rio;London;Bakou;0;0;0;1;512;$248 ; $743
Rome2rio;London;Bakou;0;0;0;1;609;$263 ; $3,407
Rome2rio;London;Bakou;0;1;0;1;631;$223 ; $730
Rome2rio;London;Bakou;0;1;0;1;660;$229 ; $1,531
Rome2rio;London;Bakou;0;0;0;1;640;;
Rome2rio;London;Bakou;0;1;0;1;675;$293 ; $778
Rome2rio;London;Bakou;0;1;0;0;5760;$387 ; $907
Rome2rio;London;Bakou;1;1;0;0;5940;$183 ; $255
Rome2rio;London;Bakou;1;1;0;0;6180;$346 ; $759
Rome2rio;London;Bakou;0;0;1;0;3360;$785 ; $1,142
Rome2rio;London;Bakou;0;0;1;0;3480;$641 ; $1,010
Rome2rio;London;Verevan;0;0;0;1;594;138;458
Rome2rio;London;Verevan;0;1;0;1;588;272;497
Rome2rio;London;Verevan;0;0;0;1;656;183;1307
Rome2rio;London;Verevan;0;0;0;1;622;170;422
Rome2rio;London;Verevan;0;1;0;1;1210;189;639
Rome2rio;London;Verevan;2;0;0;0;4380;192;246
Rome2rio;London;Verevan;1;1;0;0;5220;291;717
Rome2rio;London;Verevan;1;1;0;0;5280;342;722
Rome2rio;London;Verevan;1;0;0;0;6660;;
Rome2rio;London;Verevan;2;0;0;0;7320;110;150
Rome2rio;London;Verevan;0;0;1;0;3000;667;973
Rome2rio;London;Verevan;0;0;1;0;3060;537;857
Rome2rio;London;Sarajevo;0;0;0;1;384;$100 ; $489
Rome2rio;London;Sarajevo;0;0;0;1;506;$145 ; $413
Rome2rio;London;Sarajevo;0;1;0;1;323;$331 ; $347
Rome2rio;London;Sarajevo;1;1;0;0;1506;$228 ; $524
Rome2rio;London;Sarajevo;1;1;0;0;1705;;
Rome2rio;London;Sarajevo;1;0;0;0;1821;$93 ; $152
Rome2rio;London;Sarajevo;1;1;0;0;1825;$194 ; $509
Rome2rio;London;Sarajevo;1;0;0;0;2075;$98 ; $102
Rome2rio;London;Sarajevo;0;0;1;0;1191;$435 ; $562
Rome2rio;London;Sarajevo;0;0;1;0;1270;$291 ; $430
Rome2rio;London;Reykjavik;0;0;0;1;411;$116 ; $348
Rome2rio;London;Reykjavik;0;1;0;1;425;$111 ; $355
Rome2rio;London;Reykjavik;0;1;0;1;440;$87 ; $196
Rome2rio;London;Reykjavik;0;0;0;1;584;$125 ; $391
Rome2rio;London;Valletta;0;0;0;1;376;83;460
Rome2rio;London;Valletta;0;1;0;1;390;62;249
Rome2rio;London;Valletta;0;0;0;1;508;103;709
Rome2rio;London;Valletta;0;0;0;1;414;50;304
Rome2rio;London;Valletta;0;1;0;1;419;;
Rome2rio;London;Valletta;0;1;0;1;419;76;382
Rome2rio;London;Valletta;1;1;0;0;1820;379;831
Rome2rio;London;Valletta;1;2;0;0;2191;449;789
Rome2rio;London;Valletta;2;1;0;0;2588;334;693
Rome2rio;London;Valletta;2;0;0;0;2795;198;237
Rome2rio;London;Valletta;1;2;0;0;2334;386;701
Rome2rio;London;Zagreb;0;0;0;1;311;549 kn ; 3.014 kn
Rome2rio;London;Zagreb;0;0;0;1;403;843 kn ; 3.278 kn
Rome2rio;London;Zagreb;0;0;0;1;420;749 kn ; 3.979 kn
Rome2rio;London;Zagreb;0;1;0;0;1168;2.190 kn ; 4.644 kn
Rome2rio;London;Zagreb;1;0;0;0;1827;670 kn ; 813 kn
Rome2rio;London;Zagreb;1;0;0;0;2024;610 kn ; 827 kn
Rome2rio;London;Zagreb;0;2;0;0;1497;1.815 kn ; 3.960 kn
Rome2rio;London;Zagreb;0;0;1;0;931;2.538 kn ; 3.281 kn
Rome2rio;London;Zagreb;0;0;1;0;1009;1.574 kn ; 2.395 kn
Rome2rio;London;Nicosia;0;0;0;1;599;149;491
Rome2rio;London;Nicosia;0;0;0;1;491;100;325
Rome2rio;London;Nicosia;0;0;0;1;592;121;285
Rome2rio;London;Nicosia;0;1;0;1;563;153;580
Rome2rio;London;Nicosia;0;1;0;1;515;94;304
Rome2rio;London;Nicosia;0;1;0;1;525;124;326
Rome2rio;London;Nicosia;0;0;0;1;612;99;336
Rome2rio;London;Nicosia;0;1;0;1;603;91;271
Rome2rio;London;Andorra la Vella;1;0;0;1;469;87;326
Rome2rio;London;Andorra la Vella;1;0;0;1;508;114;233
Rome2rio;London;Andorra la Vella;1;1;0;1;488;76;215
Rome2rio;London;Andorra la Vella;1;1;0;1;522;;
Rome2rio;London;Andorra la Vella;1;0;0;1;507;65;280
Rome2rio;London;Andorra la Vella;1;1;0;1;542;63;264
Rome2rio;London;Andorra la Vella;1;1;0;0;841;303;593
Rome2rio;London;Andorra la Vella;0;1;0;0;961;305;532
Rome2rio;London;Andorra la Vella;1;1;0;0;1192;164;432
